trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1237,False,"{'a': 0.01, 'e': 0.9807811689476361}",20,0,23.99032512184068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1238,False,"{'a': 0.01, 'e': 0.9826832076851206}",25,1,34.92262744774767,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.01, 'e': 0.9844869789207367}",25,0,25.742917733568834,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1240,False,"{'a': 0.01, 'e': 0.9861923022788637}",30,0,29.27094467802209,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1241,False,"{'a': 0.01, 'e': 0.9877990072285869}",20,0,21.535291069727847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1242,False,"{'a': 0.01, 'e': 0.9893069331007505}",25,20,8.638712904967065,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.01, 'e': 0.9907159291040236}",20,0,27.4423939353892,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1244,False,"{'a': 0.01, 'e': 0.9920258543399803}",20,9,19.869903880861646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.01, 'e': 0.9932365778171885}",20,0,20.75371345495351,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1246,False,"{'a': 0.01, 'e': 0.9943479784643093}",20,8,18.398640782878232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.01, 'e': 0.9953599451422042}",20,0,16.696951850668082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1248,False,"{'a': 0.01, 'e': 0.9962723766550488}",20,0,19.104090760015662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1249,False,"{'a': 0.01, 'e': 0.9970851817604519}",25,0,24.90844339123941,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1250,False,"{'a': 0.01, 'e': 0.9977982791785807}",20,0,21.119569132450874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1251,False,"{'a': 0.01, 'e': 0.9984115976002873}",25,3,26.454363179610038,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.01, 'e': 0.9989250756942408}",20,0,20.466741430585092,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1253,False,"{'a': 0.01, 'e': 0.9993386621130599}",25,20,11.175148564079695,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.01, 'e': 0.9996523154984469}",30,0,35.35879015627715,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1255,False,"{'a': 0.01, 'e': 0.9998660044853249}",20,12,11.66926499510913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.01, 'e': 0.9999797077049732}",30,13,25.07199340197528,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.01, 'e': 0.9999934137871648}",25,0,29.05442950072047,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1258,False,"{'a': 0.01, 'e': 0.9999071213613027}",25,15,17.60958168136718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.01, 'e': 0.9997208390565576}",20,0,19.16941389570063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1260,False,"{'a': 0.01, 'e': 0.9994345855010047}",20,0,16.827689768617432,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1261,False,"{'a': 0.01, 'e': 0.9990483893197613}",25,0,23.78687424118997,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1262,False,"{'a': 0.01, 'e': 0.9985622891321232}",20,16,8.348672671885936,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.01, 'e': 0.9979763335477044}",25,0,24.26291955474779,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1264,False,"{'a': 0.01, 'e': 0.9972905811615752}",30,0,34.643968267161725,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1265,False,"{'a': 0.01, 'e': 0.9965051005484024}",20,0,24.29803186540682,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1266,False,"{'a': 0.01, 'e': 0.995619970255593}",20,14,13.26190141412297,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.01, 'e': 0.9946352787954386}",25,0,18.034921275871806,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1268,False,"{'a': 0.01, 'e': 0.9935511246362645}",30,0,32.55567332766403,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1269,False,"{'a': 0.01, 'e': 0.9923676161925834}",25,3,6.935433507906605,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1270,False,"{'a': 0.01, 'e': 0.991084871814253}",20,0,16.20336075125017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1271,False,"{'a': 0.01, 'e': 0.9897030197746428}",20,10,17.498088217768014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.01, 'e': 0.9882221982578048}",20,0,23.131428975246305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1273,False,"{'a': 0.01, 'e': 0.9866425553446568}",20,0,24.976781046402717,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1274,False,"{'a': 0.01, 'e': 0.9849642489981738}",20,1,26.555119202642437,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.01, 'e': 0.9831874470475918}",25,0,30.93117880053661,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.01, 'e': 0.9813123271716251}",20,0,18.97634430629904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1277,False,"{'a': 0.01, 'e': 0.9793390768806988}",25,7,24.7514302814031,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.01, 'e': 0.9772678934981972}",30,0,32.874656372115155,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1279,False,"{'a': 0.01, 'e': 0.9750989841407335}",25,0,26.597504399637245,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1280,False,"{'a': 0.01, 'e': 0.9728325656974354}",20,0,16.805833510032155,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1281,False,"{'a': 0.01, 'e': 0.9704688648082586}",25,6,27.23855952429998,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.01, 'e': 0.9680081178413225}",35,0,43.56539600504611,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1283,False,"{'a': 0.01, 'e': 0.9654505708692728}",25,0,35.85811270012263,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1284,False,"{'a': 0.01, 'e': 0.9627964796446757}",25,13,13.64642081250258,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.01, 'e': 0.960046109574442}",25,0,22.228108477093226,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1286,False,"{'a': 0.01, 'e': 0.9571997356932865}",30,0,29.777311371696733,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1287,False,"{'a': 0.01, 'e': 0.954257642636225}",25,20,8.188775891717931,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.01, 'e': 0.9512201246101124}",20,0,26.179282568007014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1289,False,"{'a': 0.01, 'e': 0.9480874853642196}",20,0,23.77872284436943,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1290,False,"{'a': 0.01, 'e': 0.9448600381598606}",20,12,10.593625038328682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.01, 'e': 0.9415381057390665}",25,0,23.036953390927547,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.01, 'e': 0.9381220202923108}",25,0,24.150181377182665,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1293,False,"{'a': 0.01, 'e': 0.9346121234252918}",20,0,26.40741563702058,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1294,False,"{'a': 0.01, 'e': 0.931008766124771}",20,0,16.82018846838405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1295,False,"{'a': 0.01, 'e': 0.9273123087234751}",30,0,36.07059566715068,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1296,False,"{'a': 0.01, 'e': 0.9235231208640652}",20,0,19.530518258512487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1297,False,"{'a': 0.01, 'e': 0.919641581462169}",20,8,15.365783169895188,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.01, 'e': 0.915668078668492}",20,0,17.741764607723507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1299,False,"{'a': 0.01, 'e': 0.9116030098300023}",30,0,36.19982917240123,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1300,False,"{'a': 0.01, 'e': 0.9074467814501962}",35,9,35.45327706892296,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.01, 'e': 0.9031998091484483}",25,10,22.332385207852628,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.01, 'e': 0.8988625176184495}",25,0,21.555316618917615,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1303,False,"{'a': 0.01, 'e': 0.8944353405857377}",30,2,31.295757414577803,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.01, 'e': 0.8899187207643284}",20,2,18.516395169393704,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.01, 'e': 0.8853131098124392}",20,0,20.56129104900815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1306,False,"{'a': 0.01, 'e': 0.8806189682873271}",20,0,18.680357890654875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1307,False,"{'a': 0.01, 'e': 0.8758367655992331}",20,4,26.515634611509718,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.01, 'e': 0.8709669799644406}",20,6,14.941611934710107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.01, 'e': 0.8660100983574551}",20,9,14.549454680108198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.01, 'e': 0.8609666164623065}",30,11,23.909504969869918,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.01, 'e': 0.8558370386229815}",20,0,22.898829796861936,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1312,False,"{'a': 0.01, 'e': 0.8506218777929885}",20,0,19.707702189357512,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1313,False,"{'a': 0.01, 'e': 0.8453216554840662}",20,2,23.57637143619964,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.01, 'e': 0.8399369017140279}",20,0,22.79679818570462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1315,False,"{'a': 0.01, 'e': 0.8344681549537633}",20,0,22.17972280338939,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1316,False,"{'a': 0.01, 'e': 0.8289159620733911}",20,0,24.354755154467647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1317,False,"{'a': 0.01, 'e': 0.8232808782875726}",20,0,29.319949853778375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1318,False,"{'a': 0.01, 'e': 0.8175634670999905}",30,0,33.7807198862859,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1319,False,"{'a': 0.01, 'e': 0.811764300246999}",25,0,24.62245759685277,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1320,False,"{'a': 0.01, 'e': 0.8058839576404497}",25,8,26.145382672699807,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.01, 'e': 0.7999230273097051}",30,11,22.41117885789159,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.01, 'e': 0.7938821053428299}",25,0,25.409063015081724,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1323,False,"{'a': 0.01, 'e': 0.7877617958269867}",25,0,29.63661510527312,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1324,False,"{'a': 0.01, 'e': 0.7815627107880266}",30,0,42.53807242366517,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1325,False,"{'a': 0.01, 'e': 0.775285470129288}",20,0,24.012493817031302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1326,False,"{'a': 0.01, 'e': 0.7689307015696053}",20,0,15.669798048014286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1327,False,"{'a': 0.01, 'e': 0.7624990405805393}",20,0,17.915091518946884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1328,False,"{'a': 0.01, 'e': 0.7559911303228277}",25,0,26.937155546151498,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1329,False,"{'a': 0.01, 'e': 0.7494076215820755}",25,2,28.035976734142313,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.01, 'e': 0.7427491727036695}",30,0,32.56826966715595,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1331,False,"{'a': 0.01, 'e': 0.7360164495269487}",30,0,39.15525432186926,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1332,False,"{'a': 0.01, 'e': 0.7292101253186201}",25,14,17.40151008511943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.01, 'e': 0.7223308807054327}",30,0,36.45037945213112,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1334,False,"{'a': 0.01, 'e': 0.7153794036061152}",30,0,30.363100937118404,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1335,False,"{'a': 0.01, 'e': 0.7083563891625846}",25,0,28.25186692282191,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1336,False,"{'a': 0.01, 'e': 0.7012625396704327}",35,14,29.826142623887023,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.01, 'e': 0.6940985645086961}",25,14,17.942669886324865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.01, 'e': 0.6868651800689234}",25,0,33.34139274981704,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1339,False,"{'a': 0.01, 'e': 0.6795631096835295}",20,0,26.486693491423612,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1340,False,"{'a': 0.01, 'e': 0.6721930835534681}",25,0,28.117009234103836,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1341,False,"{'a': 0.01, 'e': 0.6647558386752103}",20,0,24.522358179322264,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.01, 'e': 0.6572521187670463}",20,0,18.930940014924676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1343,False,"{'a': 0.01, 'e': 0.6496826741947139}",20,15,8.687268198047729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.01, 'e': 0.6420482618963624}",30,0,31.102465335308814,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1345,False,"{'a': 0.01, 'e': 0.6343496453068584}",25,0,29.00147471050366,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1346,False,"{'a': 0.01, 'e': 0.6265875942814481}",30,0,31.753619744653196,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1347,False,"{'a': 0.01, 'e': 0.6187628850187641}",20,0,24.214737838222835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1348,False,"{'a': 0.01, 'e': 0.6108762999832124}",20,0,24.670187320521734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1349,False,"{'a': 0.01, 'e': 0.6029286278267241}",25,18,13.458803950160396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.01, 'e': 0.594920663309892}",30,3,29.233206552527232,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.01, 'e': 0.5868532072224946}",25,14,17.16252067710482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.01, 'e': 0.5787270663034175}",25,10,23.763665019469904,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.01, 'e': 0.5705430531599797}",30,13,28.32370278970964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.01, 'e': 0.5623019861866783}",30,0,36.15783380867053,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1355,False,"{'a': 0.01, 'e': 0.5540046894833415}",25,0,28.489274069065015,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.01, 'e': 0.5456519927727256}",25,7,25.97052626954193,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.01, 'e': 0.5372447313175408}",20,7,22.12140544027582,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.01, 'e': 0.5287837458369267}",30,5,36.59254032390932,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.01, 'e': 0.5202698824223806}",20,14,12.556065514979547,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.01, 'e': 0.511703992453149}",20,14,5.620551326782927,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.01, 'e': 0.5030869325110907}",20,0,22.576798364978018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1362,False,"{'a': 0.01, 'e': 0.4944195642950175}",20,12,10.689303465374639,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.01, 'e': 0.4857027545345312}",20,7,22.196155157656293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.01, 'e': 0.4769373749033424}",30,2,27.263610236039113,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.01, 'e': 0.4681243019321098}",25,12,18.50431166008049,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.01, 'e': 0.45926441692078623}",30,0,22.063825138255517,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1367,False,"{'a': 0.01, 'e': 0.4503586058504897}",20,0,20.47883165764092,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1368,False,"{'a': 0.01, 'e': 0.44140775929490567}",25,0,26.891450688359228,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1369,False,"{'a': 0.01, 'e': 0.43241277233123077}",30,13,24.778330784068586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.01, 'e': 0.42337454445066386}",30,11,35.87178355108555,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.01, 'e': 0.41429397946846447}",20,0,21.755166994398152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1372,False,"{'a': 0.01, 'e': 0.40517198543356203}",30,0,38.117558619914206,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1373,False,"{'a': 0.01, 'e': 0.3960094745377585}",20,16,4.569514402662566,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.01, 'e': 0.3868073630245079}",20,16,3.963320110417073,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.01, 'e': 0.3775665710972933}",20,0,17.619191550309555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1376,False,"{'a': 0.01, 'e': 0.36828802282760675}",20,0,18.426734126822414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1377,False,"{'a': 0.01, 'e': 0.3589726460625431}",20,2,26.02755810438468,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.01, 'e': 0.34962137233201435}",20,8,14.716077106161453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.01, 'e': 0.3402351367556043}",25,0,23.58038303313726,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1380,False,"{'a': 0.01, 'e': 0.33081487794904696}",20,0,16.998831009409184,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1381,False,"{'a': 0.01, 'e': 0.3213615379303729}",20,0,23.739331964188437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1382,False,"{'a': 0.01, 'e': 0.3118760620257062}",25,16,16.64879056992773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.01, 'e': 0.3023593987747328}",20,9,14.418465047898763,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.01, 'e': 0.2928124998358472}",20,0,20.291153829848806,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1385,False,"{'a': 0.01, 'e': 0.28323631989098763}",20,0,17.95431798058624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1386,False,"{'a': 0.01, 'e': 0.2736318165501685}",20,14,12.345740361594489,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.01, 'e': 0.2639999502557183}",25,0,24.87705373592624,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1388,False,"{'a': 0.01, 'e': 0.25434168418624353}",20,0,22.487198576265687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1389,False,"{'a': 0.01, 'e': 0.24465798416030082}",25,1,29.8227041706129,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.01, 'e': 0.23494981853982308}",20,2,22.43066424049879,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.01, 'e': 0.2252181581332822}",30,0,33.7305853661687,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1392,False,"{'a': 0.01, 'e': 0.21546397609860915}",25,0,25.70878026036405,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1393,False,"{'a': 0.01, 'e': 0.20568824784587897}",20,0,26.593800712294918,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1394,False,"{'a': 0.01, 'e': 0.1958919509397705}",35,4,41.898216760629836,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.01, 'e': 0.18607606500180907}",20,0,20.635076231992116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1396,False,"{'a': 0.01, 'e': 0.17624157161241205}",25,11,21.137862975501594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.01, 'e': 0.16638945421272128}",30,0,33.069550147823406,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1398,False,"{'a': 0.01, 'e': 0.15652069800626667}",20,13,12.254944992856673,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.01, 'e': 0.1466362898604449}",25,0,25.771966149749517,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1400,False,"{'a': 0.01, 'e': 0.1367372182078336}",20,9,12.579689008298276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.01, 'e': 0.1268244729473488}",25,7,22.619291039865217,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.01, 'e': 0.116899045345256}",20,0,20.59975812720914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1403,False,"{'a': 0.01, 'e': 0.10696192793604244}",30,0,28.852889163666333,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1404,False,"{'a': 0.01, 'e': 0.09701411442317168}",30,0,28.827868110832192,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1405,False,"{'a': 0.01, 'e': 0.08705659957970344}",20,0,21.763484155539285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1406,False,"{'a': 0.01, 'e': 0.07709037914882415}",25,15,15.522670782338384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.01, 'e': 0.06711644974427174}",25,0,26.233188933108508,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1408,False,"{'a': 0.01, 'e': 0.057135808750675095}",25,14,15.790673437278778,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.01, 'e': 0.0471494542238164}",25,0,25.584490761634985,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1410,False,"{'a': 0.01, 'e': 0.03715838479082641}",25,4,27.980634677243675,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.01, 'e': 0.027163599550322545}",30,14,18.168850175487925,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.01, 'e': 0.017166097972498132}",25,0,19.978507837021006,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1413,False,"{'a': 0.01, 'e': 0.0071668797991832804}",30,0,33.017510571900324,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1414,False,"{'a': 0.01, 'e': 0.0028330550561391095}",20,12,14.859391906636773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.01, 'e': 0.012832706608316757}",25,0,20.047542810603936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1416,False,"{'a': 0.01, 'e': 0.02283107490052746}",30,1,43.97296463859087,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.01, 'e': 0.032827160104273945}",30,15,18.07776594147439,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.01, 'e': 0.042819962619365874}",30,0,32.52964481612634,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1419,False,"{'a': 0.01, 'e': 0.052808483173879046}",20,0,19.496334097873877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
